Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01235","Pumpkins, squash and gourds","2021","2021","1000 USD","340886","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01342.02","Quinces","2021","2021","1000 USD","63902","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2021","2021","1000 USD","71489","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02212","Raw milk of buffalo","2021","2021","1000 USD","58466","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","6679726","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02292","Raw milk of goats","2021","2021","1000 USD","340462","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02291","Raw milk of sheep","2021","2021","1000 USD","720856","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0113","Rice","2021","2021","1000 USD","486614","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0116","Rye","2021","2021","1000 USD","46302","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01446","Safflower seed","2021","2021","1000 USD","5819","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01444","Sesame seed","2021","2021","1000 USD","32755","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","1000 USD","25496","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","02944","Silk-worm cocoons suitable for reeling","2021","2021","1000 USD","692","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01344.01","Sour cherries","2021","2021","1000 USD","96302","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0141","Soya beans","2021","2021","1000 USD","88717","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01215","Spinach","2021","2021","1000 USD","65888","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01354","Strawberries","2021","2021","1000 USD","460870","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01801","Sugar beet","2021","2021","1000 USD","736153","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01445","Sunflower seed","2021","2021","1000 USD","1758236","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01324","Tangerines, mandarins, clementines","2021","2021","1000 USD","322384","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01620","Tea leaves","2021","2021","1000 USD","634039","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","2815165","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01191","Triticale","2021","2021","1000 USD","56344","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01970","Unmanufactured tobacco","2021","2021","1000 USD","196395","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01709.01","Vetches","2021","2021","1000 USD","646","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01376","Walnuts, in shell","2021","2021","1000 USD","934493","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","01221","Watermelons","2021","2021","1000 USD","436430","E","Estimated value"
"QV","Value of Agricultural Production","792","Türkiye","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","4071736","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","259887","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01343","Apricots","2021","2021","1000 USD","61770","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","2027738","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01355.01","Blueberries","2021","2021","1000 USD","719","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01192","Buckwheat","2021","2021","1000 USD","69428","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","296143","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01251","Carrots and turnips","2021","2021","1000 USD","143701","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01199.90","Cereals n.e.c.","2021","2021","1000 USD","1221","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2021","2021","1000 USD","49158","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","1054305","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01351.01","Currants","2021","2021","1000 USD","35195","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01351.02","Gooseberries","2021","2021","1000 USD","11815","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01330","Grapes","2021","2021","1000 USD","69809","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01252","Green garlic","2021","2021","1000 USD","289354","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","961280","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","9639240","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","0118","Millet","2021","2021","1000 USD","49275","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01270","Mushrooms and truffles","2021","2021","1000 USD","27524","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01442","Mustard seed","2021","2021","1000 USD","14736","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","02910","Natural honey","2021","2021","1000 USD","116902","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","84848","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","170287","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","1000 USD","2742","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01449.90","Other oil seeds, n.e.c.","2021","2021","1000 USD","11126","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01349.20","Other stone fruits","2021","2021","1000 USD","5447","E","Estimated value"
"QV","Value of Agricultural Production","804","Ukraine","57","Gross Production Value (current thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","1000 USD","429551","E","Estimated value"
